Cycles,Time,CPU Frequency,GFLOPS, CPE
833640954.000000, 333989400.0000000000, 2496010214.695436, 0.100466, 24.8444364667
851383585.000000, 341097800.0000000000, 2496010191.212022, 0.098372, 25.3732080758
841576118.000000, 337168600.0000000000, 2496009764.847616, 0.099518, 25.0809227824
838371300.000000, 335884499.9999999404, 2496010682.243450, 0.099899, 24.9854117632
844363994.000000, 338285400.0000000596, 2496010747.138363, 0.099190, 25.1640079618
839144593.000000, 336194400.0000000000, 2496010025.747008, 0.099807, 25.0084576905
844964222.000000, 338525899.9999999404, 2496010562.264217, 0.099119, 25.1818961501
839979327.000000, 336528700.0000000000, 2496010970.238200, 0.099707, 25.0333347023
838920353.000000, 336104500.0000000000, 2496010475.908535, 0.099833, 25.0017748177
845300656.000000, 338660700.0000000000, 2496010478.924777, 0.099080, 25.1919226646
954640344.000000, 382466499.9999999404, 2496010353.847984, 0.087732, 28.4504992962
852940273.000000, 341721500.0000000000, 2496009975.959956, 0.098192, 25.4196009934
846346191.000000, 339079599.9999999404, 2496010349.782175, 0.098957, 25.2230820358
842971560.000000, 337727500.0000000000, 2496011014.797433, 0.099354, 25.1225101948
841196032.000000, 337016300.0000000000, 2496009931.863830, 0.099563, 25.0695953369
847355744.000000, 339484100.0000000000, 2496010104.744228, 0.098839, 25.2531690598
846453100.000000, 339122400.0000000000, 2496010584.968731, 0.098945, 25.2262681723
850895329.000000, 340902100.0000000000, 2496010816.595146, 0.098428, 25.3586569130
842379278.000000, 337490300.0000000596, 2496010338.667511, 0.099423, 25.1048588157
852738778.000000, 341640700.0000000000, 2496010510.457331, 0.098216, 25.4135959744
