Cycles,Time,CPU Frequency,GFLOPS, CPE
827403402.000000, 331490400.0000000000, 2496010146.900182, 0.101223, 24.6585429311
735631461.000000, 294723000.0000000000, 2496009680.276056, 0.113851, 21.9235259593
614148094.000000, 246051899.9999999702, 2496010370.169871, 0.136371, 18.3030394912
591732988.000000, 237071500.0000000000, 2496010646.577087, 0.141537, 17.6350172758
590158811.000000, 236440800.0000000298, 2496010887.291872, 0.141915, 17.5881031454
577395132.000000, 231327300.0000000000, 2496009472.293153, 0.145052, 17.2077158689
616550584.000000, 247014400.0000000298, 2496010694.113379, 0.135840, 18.3746392727
574530470.000000, 230179500.0000000000, 2496010591.733842, 0.145775, 17.1223422885
581671245.000000, 233040400.0000000298, 2496010326.964767, 0.143985, 17.3351539671
586239697.000000, 234870700.0000000298, 2496010345.266566, 0.142863, 17.4713044465
581606017.000000, 233014200.0000000298, 2496011045.678761, 0.144002, 17.3332100213
626538369.000000, 251016000.0000000298, 2496009692.609236, 0.133674, 18.6722984612
656283278.000000, 262932900.0000000298, 2496010495.453403, 0.127616, 19.5587658286
589913463.000000, 236342500.0000000000, 2496010929.054233, 0.141974, 17.5807912052
695850940.000000, 278785300.0000000000, 2496010155.485242, 0.120359, 20.7379740477
552342234.000000, 221290100.0000000000, 2496009690.447065, 0.151631, 16.4610813260
630089717.000000, 252438700.0000000298, 2496010782.023517, 0.132921, 18.7781368792
582436054.000000, 233346800.0000000000, 2496010461.681926, 0.143796, 17.3579470515
529259171.000000, 212042000.0000000000, 2496011030.833514, 0.158244, 15.7731524408
543209254.000000, 217631000.0000000000, 2496010467.258801, 0.154180, 16.1888973117
