Cycle Count,Elpased Time(s),GFLOPS
3574076722,1.43191,1.49973e+09
3596988077,1.44109,1.49018e+09
3549690503,1.42214,1.51003e+09
3553624873,1.42372,1.50836e+09
3550726565,1.42256,1.50959e+09
3586871489,1.43704,1.49438e+09
3567815912,1.42941,1.50236e+09
3539730545,1.41815,1.51428e+09
3541612134,1.41891,1.51348e+09
3572295239,1.4312,1.50048e+09
