Cycle Count,Elpased Time(s),GFLOPS
83731715,0.0335462,6.40157e+10
67183412,0.0269163,7.97838e+10
87763486,0.0351615,6.10749e+10
96446716,0.0386403,5.55763e+10
90067770,0.0360846,5.95125e+10
95489416,0.0382568,5.61334e+10
62368656,0.0249873,8.5943e+10
68998904,0.0276437,7.76844e+10
80987554,0.0324468,6.61848e+10
80760896,0.0323559,6.63707e+10
