Cycle Count,Elpased Time(s),GFLOPS
80178953,0.0321229,6.68521e+10
76900806,0.0308094,6.97022e+10
81125626,0.0325021,6.60722e+10
78750022,0.0315503,6.80654e+10
77666652,0.0311163,6.90147e+10
79124350,0.0317003,6.77433e+10
79523160,0.03186,6.74038e+10
93659171,0.0375236,5.72302e+10
76401019,0.0306093,7.01579e+10
79248826,0.0317502,6.76369e+10
