Cycle Count,Elpased Time(s),GFLOPS
784144949,0.314159,6.83566e+09
803399459,0.321873,6.67183e+09
789177631,0.316175,6.79206e+09
811316433,0.325045,6.60673e+09
821896828,0.329284,6.52168e+09
800367500,0.320659,6.69711e+09
777172774,0.311366,6.89698e+09
861183466,0.345024,6.22416e+09
805617904,0.322762,6.65346e+09
774453477,0.310276,6.9212e+09
