Cycle Count,Elpased Time(s),GFLOPS
18560423,0.007436,2.88796e+11
19990852,0.0080091,2.6813e+11
15762797,0.0063152,3.4005e+11
16055603,0.0064325,3.33849e+11
16347959,0.0065496,3.2788e+11
15771157,0.0063186,3.39867e+11
21651723,0.0086745,2.47563e+11
17258502,0.0069144,3.10581e+11
16743529,0.0067081,3.20133e+11
16668344,0.006678,3.21576e+11
