Cycle Count,Elpased Time(s),GFLOPS
1905598716,0.763457,2.81284e+09
1945150797,0.779303,2.75565e+09
1945709232,0.779527,2.75485e+09
1945181138,0.779316,2.7556e+09
1970392288,0.789416,2.72034e+09
1902759590,0.76232,2.81704e+09
1920927598,0.769599,2.79039e+09
1908608552,0.764663,2.8084e+09
1972443637,0.790238,2.71752e+09
1954577281,0.78308,2.74236e+09
