Cycle Count,Elpased Time(s),GFLOPS
4756215,0.0019056,1.12693e+12
5116264,0.0020498,1.04766e+12
4937926,0.0019783,1.08552e+12
6338391,0.0025394,8.45666e+11
4831866,0.0019358,1.10935e+12
4973812,0.0019927,1.07768e+12
5158416,0.0020667,1.03909e+12
5192324,0.0020803,1.0323e+12
5087699,0.0020384,1.05351e+12
5196066,0.0020817,1.0316e+12
