Cycle Count,Elpased Time(s),GFLOPS
5202232789,2.08422,1.03035e+09
4218431602,1.69007,1.27065e+09
4331251280,1.73527,1.23755e+09
4138190425,1.65792,1.29529e+09
4005942747,1.60494,1.33805e+09
4171548496,1.67129,1.28493e+09
4287522393,1.71775,1.25017e+09
4117574768,1.64966,1.30177e+09
4118958230,1.65022,1.30134e+09
4047473444,1.62158,1.32432e+09
