Cycle Count,Elpased Time(s),GFLOPS
11842731,0.0047446,4.52616e+11
10953743,0.0043885,4.89343e+11
12211664,0.0048925,4.38934e+11
10813998,0.0043325,4.95668e+11
11388635,0.0045628,4.7065e+11
9939922,0.0039824,5.39244e+11
10768272,0.0043142,4.97771e+11
11867918,0.0047548,4.51645e+11
11082236,0.0044399,4.83678e+11
10438637,0.0041821,5.13494e+11
