Cycle Count,Elpased Time(s),GFLOPS
1183302754,0.474077,4.52982e+09
1364156986,0.546535,3.92927e+09
1234321596,0.494517,4.34258e+09
1080182270,0.432763,4.96226e+09
1143391560,0.458087,4.68794e+09
1221525648,0.489391,4.38808e+09
1234920562,0.494757,4.34048e+09
1211365861,0.48532,4.42488e+09
1243306119,0.498117,4.3112e+09
1302680056,0.521904,4.11471e+09
