Cycle Count,Elpased Time(s),GFLOPS
1170862894,0.469093,4.57794e+09
1261149384,0.505266,4.25021e+09
1400118006,0.560942,3.82835e+09
1197565927,0.479792,4.47587e+09
1209806098,0.484696,4.43058e+09
1248903770,0.50036,4.29188e+09
1287815142,0.515949,4.1622e+09
1287885620,0.515977,4.16197e+09
1311837965,0.525574,4.08598e+09
1296410159,0.519393,4.13461e+09
