Cycle Count,Elpased Time(s),GFLOPS
3394552138,1.35999,1.57904e+09
3427631081,1.37324,1.5638e+09
3481332256,1.39476,1.53968e+09
3733100993,1.49563,1.43584e+09
3555367217,1.42442,1.50762e+09
2826869814,1.13255,1.89614e+09
3271643938,1.31075,1.63836e+09
3260566761,1.30631,1.64393e+09
2884083194,1.15548,1.85853e+09
2019398564,0.80905,2.65433e+09
