Cycle Count,Elpased Time(s),GFLOPS
39800895,0.0159458,1.34674e+11
38734674,0.0155186,1.38381e+11
39952671,0.0160066,1.34162e+11
39530885,0.0158376,1.35594e+11
40849241,0.0163658,1.31218e+11
57873456,0.0231863,9.26186e+10
41177382,0.0164973,1.30172e+11
44679149,0.0179002,1.1997e+11
46991687,0.0188267,1.14066e+11
52476172,0.021024,1.02144e+11
