Cycle Count,Elpased Time(s),GFLOPS
113261890,0.0453771,4.73253e+10
116506784,0.0466772,4.60071e+10
110483243,0.0442639,4.85155e+10
118240828,0.0473719,4.53324e+10
97707877,0.0391456,5.48589e+10
116598022,0.0467137,4.59712e+10
111334929,0.0446051,4.81444e+10
100921449,0.0404331,5.3112e+10
101879995,0.0408171,5.26124e+10
114943507,0.0460509,4.66328e+10
