Cycle Count,Elpased Time(s),GFLOPS
761221435,0.304975,7.04151e+09
813645348,0.325978,6.58782e+09
807403676,0.323477,6.63874e+09
795729768,0.3188,6.73614e+09
869888834,0.348511,6.16187e+09
874033247,0.350172,6.13266e+09
826229458,0.33102,6.48748e+09
810469376,0.324706,6.61363e+09
874348087,0.350298,6.13045e+09
1042913601,0.417832,5.13959e+09
