Cycle Count,Elpased Time(s),GFLOPS
830753094,0.332832,6.45215e+09
790248445,0.316604,6.78286e+09
809179130,0.324189,6.62418e+09
809883383,0.324471,6.61842e+09
763409354,0.305852,7.02133e+09
756420214,0.303051,7.0862e+09
792062908,0.317331,6.76732e+09
764295306,0.306207,7.01319e+09
803725200,0.322004,6.66913e+09
805849592,0.322855,6.65154e+09
