Cycle Count,Elpased Time(s),GFLOPS
3574804,0.0014322,1.49943e+12
4259137,0.0017064,1.25849e+12
3648498,0.0014617,1.46917e+12
4102824,0.0016438,1.30641e+12
3416158,0.0013687,1.569e+12
5031600,0.0020158,1.06533e+12
4639972,0.0018589,1.15524e+12
3732696,0.0014955,1.43596e+12
3672898,0.0014715,1.45938e+12
3657591,0.0014654,1.46546e+12
