Cycle Count,Elpased Time(s),GFLOPS
277657290,0.11124,1.93049e+10
283789917,0.113697,1.88877e+10
268147583,0.10743,1.99895e+10
240024245,0.0961631,2.23317e+10
268605201,0.107614,1.99555e+10
269750277,0.108073,1.98708e+10
258845444,0.103704,2.07079e+10
267033594,0.106984,2.00729e+10
254301315,0.101883,2.10779e+10
257752966,0.103266,2.07957e+10
