Cycle Count,Elpased Time(s),GFLOPS
3556900692,1.42503,1.50697e+09
3540256139,1.41836,1.51406e+09
3545307385,1.42039,1.5119e+09
3526391388,1.41281,1.52001e+09
3534500023,1.41606,1.51652e+09
3586192644,1.43677,1.49466e+09
3511613512,1.40689,1.52641e+09
3538112471,1.41751,1.51497e+09
3494777995,1.40014,1.53376e+09
3510837730,1.40658,1.52674e+09
