Cycle Count,Elpased Time(s),GFLOPS
3959039,0.0015861,1.35394e+12
3864908,0.0015484,1.3869e+12
3767838,0.0015096,1.42255e+12
3941994,0.0015793,1.35977e+12
3947054,0.0015813,1.35805e+12
4871742,0.0019518,1.10026e+12
3920233,0.0015706,1.3673e+12
4217434,0.0016897,1.27093e+12
3781694,0.0015151,1.41739e+12
3823257,0.0015317,1.40203e+12
