Cycle Count,Elpased Time(s),GFLOPS
9744821,0.0039041,5.50059e+11
11163753,0.0044727,4.80131e+11
12419784,0.0049758,4.31586e+11
9622338,0.0038551,5.5705e+11
10479174,0.0041984,5.115e+11
9152830,0.003667,5.85624e+11
8974082,0.0035953,5.97303e+11
10920884,0.0043753,4.9082e+11
9358885,0.0037495,5.72739e+11
12233647,0.0049012,4.38155e+11
