Cycles,Time,CPU Frequency,GFLOPS, CPE
691227.000000, 277000.0000000000, 2495404332.129964, 0.473184, 5.2736434937
684657.000000, 274300.0000000000, 2496015311.702516, 0.477842, 5.2235183716
672429.000000, 269399.9999999999, 2496024498.886415, 0.486533, 5.1302261353
792390.000000, 317500.0000000001, 2495716535.433071, 0.412825, 6.0454559326
705697.000000, 282700.0000000000, 2496275203.395826, 0.463643, 5.3840408325
733554.000000, 293900.0000000000, 2495930588.635591, 0.445975, 5.5965728760
789898.000000, 316400.0000000000, 2496517067.003793, 0.414260, 6.0264434814
870459.000000, 348800.0000000001, 2495581995.412844, 0.375780, 6.6410751343
716641.000000, 287100.0000000000, 2496137234.413096, 0.456538, 5.4675369263
644481.000000, 258200.0000000000, 2496053446.940356, 0.507637, 4.9169998169
697266.000000, 279300.0000000000, 2496476906.552094, 0.469288, 5.3197174072
607330.000000, 243300.0000000000, 2496218660.090423, 0.538726, 4.6335601807
586928.000000, 235200.0000000000, 2495442176.870749, 0.557279, 4.4779052734
619198.000000, 248100.0000000000, 2495759774.284563, 0.528303, 4.7241058350
601362.000000, 240900.0000000000, 2496313823.163138, 0.544093, 4.5880279541
589576.000000, 236200.0000000000, 2496088060.965284, 0.554920, 4.4981079102
807230.000000, 323400.0000000001, 2496072974.644403, 0.405294, 6.1586761475
654590.000000, 262300.0000000000, 2495577582.920321, 0.499703, 4.9941253662
676410.000000, 271000.0000000000, 2495977859.778598, 0.483661, 5.1605987549
634692.000000, 254300.0000000000, 2495839559.575305, 0.515423, 4.8423156738
