Cycles,Time,CPU Frequency,GFLOPS, CPE
78737283.000000, 31545200.0000000037, 2496014702.712298, 1.063694, 2.3465538919
77451825.000000, 31030300.0000000000, 2496006322.852180, 1.081344, 2.3082442582
76513714.000000, 30654400.0000000000, 2496010817.370427, 1.094604, 2.2802863717
77577937.000000, 31080700.0000000000, 2496016402.461978, 1.079591, 2.3120026886
79409779.000000, 31814700.0000000000, 2496009046.132762, 1.054683, 2.3665958345
76895904.000000, 30807500.0000000000, 2496012464.497282, 1.089164, 2.2916765213
79488805.000000, 31846399.9999999963, 2496005984.977894, 1.053633, 2.3689509928
83203561.000000, 33334599.9999999963, 2496011981.544702, 1.006595, 2.4796593487
76155217.000000, 30510800.0000000000, 2496008528.127745, 1.099756, 2.2696023285
76842567.000000, 30786100.0000000037, 2496014987.283222, 1.089921, 2.2900869548
78673524.000000, 31519699.9999999963, 2496011192.999934, 1.064554, 2.3446537256
77958036.000000, 31233000.0000000000, 2496014984.151378, 1.074326, 2.3233305216
79596207.000000, 31889300.0000000037, 2496016124.530798, 1.052216, 2.3721518219
77265476.000000, 30955600.0000000000, 2496009639.612865, 1.083954, 2.3026906252
80358558.000000, 32194800.0000000037, 2496010473.741101, 1.042231, 2.3948716521
80947196.000000, 32430600.0000000000, 2496012901.395596, 1.034653, 2.4124144316
83895285.000000, 33611700.0000000000, 2496014334.294308, 0.998296, 2.5002743304
80276415.000000, 32161899.9999999963, 2496009719.575025, 1.043298, 2.3924236000
77782832.000000, 31162800.0000000037, 2496015505.667013, 1.076746, 2.3181090355
86771419.000000, 34764000.0000000075, 2496013663.560004, 0.965206, 2.5859898031
