Cycles,Time,CPU Frequency,GFLOPS, CPE
9663193.000000, 3871400.0000000000, 2496046133.181795, 0.541704, 4.6077694893
11251510.000000, 4507800.0000000000, 2496009139.713386, 0.465227, 5.3651380539
12001320.000000, 4808200.0000000009, 2496010981.240381, 0.436162, 5.7226753235
9671958.000000, 3874900.0000000000, 2496053575.576144, 0.541214, 4.6119489670
9592123.000000, 3843000.0000000005, 2495998698.933125, 0.545707, 4.5738806725
11754000.000000, 4709100.0000000000, 2496018347.454928, 0.445340, 5.6047439575
11567834.000000, 4634499.9999999991, 2496026324.306829, 0.452509, 5.5159730911
11351623.000000, 4547900.0000000000, 2496014204.358056, 0.461125, 5.4128756523
13159984.000000, 5272400.0000000000, 2496013959.487141, 0.397760, 6.2751693726
11036965.000000, 4421800.0000000000, 2496034420.371794, 0.474276, 5.2628350258
9358562.000000, 3749400.0000000000, 2496015895.876674, 0.559330, 4.4625101089
10841283.000000, 4343399.9999999991, 2496036054.703689, 0.482836, 5.1695265770
12284837.000000, 4921800.0000000000, 2496004916.900321, 0.426095, 5.8578667641
12329054.000000, 4939500.0000000000, 2496012551.877720, 0.424568, 5.8789510727
9513234.000000, 3811400.0000000005, 2495994647.636039, 0.550231, 4.5362634659
11952524.000000, 4788700.0000000000, 2495985131.664126, 0.437938, 5.6994075775
12018693.000000, 4815100.0000000000, 2496042242.113352, 0.435537, 5.7309594154
9471538.000000, 3794700.0000000000, 2495991250.955280, 0.552653, 4.5163812637
9835260.000000, 3940400.0000000000, 2496005481.676987, 0.532218, 4.6898174286
12969850.000000, 5196199.9999999991, 2496025942.034564, 0.403593, 6.1845064163
