Cycles,Time,CPU Frequency,GFLOPS, CPE
490035.000000, 196300.0000000000, 2496357615.894040, 0.667713, 3.7386703491
443630.000000, 177700.0000000000, 2496510973.550929, 0.737603, 3.3846282959
353457.000000, 141600.0000000000, 2496165254.237288, 0.925650, 2.6966629028
335898.000000, 134600.0000000000, 2495527488.855869, 0.973789, 2.5626983643
305757.000000, 122500.0000000000, 2495975510.204082, 1.069976, 2.3327407837
307269.000000, 123100.0000000000, 2496092607.636068, 1.064760, 2.3442764282
297734.000000, 119200.0000000000, 2497768456.375839, 1.099597, 2.2715301514
307751.000000, 123300.0000000000, 2495952960.259530, 1.063033, 2.3479537964
311097.000000, 124600.0000000000, 2496765650.080257, 1.051942, 2.3734817505
309968.000000, 124200.0000000000, 2495716586.151369, 1.055330, 2.3648681641
305462.000000, 122400.0000000000, 2495604575.163399, 1.070850, 2.3304901123
306317.000000, 122700.0000000000, 2496471067.644662, 1.068231, 2.3370132446
304679.000000, 122100.0000000000, 2495323505.323505, 1.073481, 2.3245162964
319046.000000, 127900.0000000000, 2494495699.765442, 1.024801, 2.4341278076
315577.000000, 126500.0000000000, 2494679841.897233, 1.036142, 2.4076614380
316147.000000, 126600.0000000000, 2497211690.363349, 1.035324, 2.4120101929
326406.000000, 130800.0000000000, 2495458715.596330, 1.002080, 2.4902801514
324391.000000, 130000.0000000000, 2495315384.615385, 1.008246, 2.4749069214
324872.000000, 130200.0000000000, 2495176651.305684, 1.006697, 2.4785766602
380427.000000, 152500.0000000000, 2494603278.688525, 0.859489, 2.9024276733
