Cycles,Time,CPU Frequency,GFLOPS, CPE
296478.000000, 118700.0000000000, 2497708508.845830, 1.104229, 2.2619476318
296349.000000, 118700.0000000000, 2496621735.467566, 1.104229, 2.2609634399
283873.000000, 113700.0000000000, 2496684256.816183, 1.152788, 2.1657791138
297683.000000, 119300.0000000000, 2495247275.775356, 1.098676, 2.2711410522
284509.000000, 114000.0000000000, 2495692982.456140, 1.149754, 2.1706314087
296669.000000, 118900.0000000000, 2495113540.790580, 1.102372, 2.2634048462
325851.000000, 130500.0000000000, 2496942528.735632, 1.004383, 2.4860458374
323276.000000, 129500.0000000000, 2496339768.339768, 1.012139, 2.4664001465
373742.000000, 149700.0000000000, 2496606546.426186, 0.875564, 2.8514251709
339916.000000, 136200.0000000000, 2495712187.958884, 0.962349, 2.5933532715
322958.000000, 129400.0000000000, 2495811437.403400, 1.012921, 2.4639739990
336076.000000, 134700.0000000000, 2494996288.047513, 0.973066, 2.5640563965
347014.000000, 139000.0000000000, 2496503597.122303, 0.942964, 2.6475067139
342174.000000, 137100.0000000000, 2495798687.089715, 0.956032, 2.6105804443
335266.000000, 134300.0000000000, 2496396128.071482, 0.975964, 2.5578765869
403376.000000, 161600.0000000000, 2496138613.861386, 0.811089, 3.0775146484
344606.000000, 138100.0000000000, 2495336712.527154, 0.949109, 2.6291351318
345575.000000, 138500.0000000000, 2495126353.790614, 0.946368, 2.6365280151
362318.000000, 145100.0000000000, 2497022742.935906, 0.903322, 2.7642669678
342364.000000, 137200.0000000000, 2495364431.486880, 0.955335, 2.6120300293
