Cycles,Time,CPU Frequency,GFLOPS, CPE
349383.000000, 139900.0000000000, 2497376697.641172, 0.936898, 2.6655807495
425321.000000, 170400.0000000000, 2496015258.215962, 0.769202, 3.2449417114
400873.000000, 160600.0000000000, 2496095890.410959, 0.816139, 3.0584182739
398311.000000, 159600.0000000000, 2495682957.393484, 0.821253, 3.0388717651
392885.000000, 157400.0000000000, 2496092757.306226, 0.832732, 2.9974746704
387699.000000, 155400.0000000000, 2494845559.845560, 0.843449, 2.9579086304
339599.000000, 136100.0000000000, 2495216752.387950, 0.963057, 2.5909347534
321777.000000, 128900.0000000000, 2496330488.750970, 1.016850, 2.4549636841
317549.000000, 127200.0000000000, 2496454402.515723, 1.030440, 2.4227066040
306751.000000, 122900.0000000000, 2495939788.445891, 1.066493, 2.3403244019
290956.000000, 116600.0000000000, 2495334476.843911, 1.124117, 2.2198181152
298251.000000, 119500.0000000000, 2495824267.782427, 1.096837, 2.2754745483
296168.000000, 118600.0000000000, 2497200674.536256, 1.105160, 2.2595825195
352200.000000, 141100.0000000000, 2496102055.279943, 0.928930, 2.6870727539
294739.000000, 118100.0000000000, 2495673158.340390, 1.109839, 2.2486801147
295110.000000, 118200.0000000000, 2496700507.614213, 1.108900, 2.2515106201
294322.000000, 117900.0000000000, 2496369804.919423, 1.111722, 2.2454986572
318628.000000, 127700.0000000000, 2495129209.083790, 1.026406, 2.4309387207
301007.000000, 120600.0000000000, 2495912106.135987, 1.086833, 2.2965011597
295809.000000, 118500.0000000000, 2496278481.012659, 1.106093, 2.2568435669
