Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
21280793178,0.999766,10000000,2128.08
21796728020,0.99977,10000000,2179.67
22288556701,0.999775,10000000,2228.86
21928317525,0.999776,10000000,2192.83
21906067918,0.999772,10000000,2190.61
