Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
1924316198,nan,2000000,962.158
1877688717,nan,2000000,938.844
2003913337,nan,2000000,1001.96
1974406263,nan,2000000,987.203
2009298154,nan,2000000,1004.65
