Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
18974717118,0.999765,10000000,1897.47
17231189031,0.999769,10000000,1723.12
17055000326,0.999759,10000000,1705.5
16552985265,0.999775,10000000,1655.3
16758244513,0.999772,10000000,1675.82
