Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
23362986909,0.999521,6666666,3504.45
22604057672,0.999534,6666666,3390.61
22981968224,0.999529,6666666,3447.3
23001907349,0.99954,6666666,3450.29
23154695705,0.999553,6666666,3473.2
