Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
685384976,nan,200000,3426.92
688393416,nan,200000,3441.97
673071747,nan,200000,3365.36
686860498,nan,200000,3434.3
677881453,nan,200000,3389.41
