Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
159546680,nan,200000,797.733
164813942,nan,200000,824.07
167114749,nan,200000,835.574
164162629,nan,200000,820.813
209382542,nan,200000,1046.91
