Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
11476424321,0.999766,10000000,1147.64
12917884840,0.999763,10000000,1291.79
11896198997,0.999759,10000000,1189.62
11706003022,0.999765,10000000,1170.6
11912482464,0.999777,10000000,1191.25
