Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
5733858492,0.99952,6666666,860.079
6613031694,0.999535,6666666,991.955
6597984645,0.99953,6666666,989.698
6556391404,0.999534,6666666,983.459
6715402908,0.999517,6666666,1007.31
