Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
14811078181,0.999769,10000000,1481.11
15174457571,0.999771,10000000,1517.45
15179381627,0.999765,10000000,1517.94
15737698999,0.999768,10000000,1573.77
15291262844,0.999765,10000000,1529.13
