Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
1262620847,0.999975,1000000,1262.62
1122008981,0.999974,1000000,1122.01
1229532402,0.999975,1000000,1229.53
1094275670,0.999981,1000000,1094.28
1108350191,0.999972,1000000,1108.35
