Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
6701202586,nan,2000000,3350.6
6889775350,nan,2000000,3444.89
6937372722,nan,2000000,3468.69
6950671257,nan,2000000,3475.34
6872386219,nan,2000000,3436.19
