Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
1538630864,0.999978,1000000,1538.63
1661802526,0.999973,1000000,1661.8
1603098285,0.99997,1000000,1603.1
1689828748,0.999971,1000000,1689.83
1648578375,0.999966,1000000,1648.58
