Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
3097037896,0.999769,10000000,309.704
3115490922,0.999766,10000000,311.549
3077117842,0.999768,10000000,307.712
3091267944,0.999775,10000000,309.127
3116354406,0.999766,10000000,311.635
