Cycles Taken,Successful Reads,Number of Operations, Cycles Per Operation
13822165215,0.999524,6666666,2073.32
13760238330,0.99955,6666666,2064.04
13653861675,0.999546,6666666,2048.08
13776983346,0.999517,6666666,2066.55
13920433674,0.999542,6666666,2088.07
