Cycles,Time,CPU Frequency,GFLOPS, CPE
152183754.000000, 60970800.0000000000, 2496010450.904367, 0.550336, 4.5354292989
147782168.000000, 59207300.0000000075, 2496012620.065431, 0.566728, 4.4042518139
149225627.000000, 59785600.0000000000, 2496012869.319702, 0.561246, 4.4472702444
145497042.000000, 58291900.0000000000, 2496007884.457360, 0.575628, 4.3361497521
145560759.000000, 58317300.0000000075, 2496013344.239188, 0.575377, 4.3380486667
164257729.000000, 65808100.0000000000, 2496010810.219411, 0.509883, 4.8952617943
140464468.000000, 56275600.0000000000, 2496010135.831515, 0.596252, 4.1861673594
149278340.000000, 59806800.0000000000, 2496009483.871399, 0.561047, 4.4488412142
141210458.000000, 56574500.0000000000, 2496008943.958851, 0.593102, 4.2083995938
144661179.000000, 57957000.0000000075, 2496008747.864796, 0.578954, 4.3112390935
143766544.000000, 57598499.9999999925, 2496011944.755506, 0.582557, 4.2845768929
142451271.000000, 57071600.0000000000, 2496009766.679049, 0.587936, 4.2453787029
144333154.000000, 57825499.9999999925, 2496012209.146484, 0.580271, 4.3014631867
142162319.000000, 56955800.0000000075, 2496011275.410055, 0.589131, 4.2367672622
154051460.000000, 61719100.0000000000, 2496009501.110677, 0.543664, 4.5910912752
145290046.000000, 58208900.0000000000, 2496010850.574397, 0.576448, 4.3299807906
144911929.000000, 58057400.0000000075, 2496011343.945819, 0.577953, 4.3187120259
144458607.000000, 57875800.0000000000, 2496010543.266788, 0.579766, 4.3052019775
143736080.000000, 57586300.0000000000, 2496011725.010983, 0.582681, 4.2836689949
144648765.000000, 57952000.0000000000, 2496009887.493098, 0.579004, 4.3108691275
