Cycles,Time,CPU Frequency,GFLOPS, CPE
378630179.000000, 151694200.0000000000, 2496009596.939105, 0.221198, 11.2840586603
379393396.000000, 151999899.9999999702, 2496010826.322912, 0.220753, 11.3068042994
387270950.000000, 155155900.0000000298, 2496011753.339705, 0.216263, 11.5415737033
376024239.000000, 150650200.0000000000, 2496008893.449859, 0.222731, 11.2063955963
381605738.000000, 152886200.0000000000, 2496011660.960898, 0.219473, 11.3727372289
385827330.000000, 154577600.0000000000, 2496010612.145615, 0.217072, 11.4985504746
384400920.000000, 154006200.0000000000, 2496009381.440487, 0.217877, 11.4560401440
377408563.000000, 151204800.0000000000, 2496009141.244193, 0.221914, 11.2476516664
387645336.000000, 155306000.0000000298, 2496010044.685975, 0.216054, 11.5527312756
377077284.000000, 151072000.0000000000, 2496010405.634399, 0.222109, 11.2377787828
376347709.000000, 150779699.9999999702, 2496010464.273374, 0.222539, 11.2160357535
382176582.000000, 153115000.0000000000, 2496010070.861771, 0.219145, 11.3897497058
382527516.000000, 153255499.9999999702, 2496011666.791730, 0.218944, 11.4002083540
376021002.000000, 150648800.0000000000, 2496010602.142201, 0.222733, 11.2062991261
381894301.000000, 153001900.0000000000, 2496010186.801602, 0.219307, 11.3813370764
379518821.000000, 152050200.0000000000, 2496010008.536654, 0.220680, 11.3105422556
374742670.000000, 150136700.0000000298, 2496009769.763155, 0.223493, 11.1682018638
375864648.000000, 150586100.0000000000, 2496011570.789070, 0.222826, 11.2016394138
386565191.000000, 154873200.0000000000, 2496010872.119902, 0.216657, 11.5205404460
383101771.000000, 153485600.0000000000, 2496011163.262221, 0.218616, 11.4173224866
