Cycles,Time,CPU Frequency,GFLOPS, CPE
134377169.000000, 53836799.9999999925, 2496009588.237042, 0.623262, 4.0047517121
141661526.000000, 56755100.0000000000, 2496014032.219131, 0.591214, 4.2218424678
130992228.000000, 52480699.9999999925, 2496007637.093256, 0.639367, 3.9038726091
136614864.000000, 54733200.0000000000, 2496014557.891737, 0.613054, 4.0714402199
136395598.000000, 54645500.0000000000, 2496007868.900458, 0.614038, 4.0649055839
136637461.000000, 54742400.0000000000, 2496007865.932075, 0.612951, 4.0721136630
135068794.000000, 54113900.0000000075, 2496009232.378372, 0.620070, 4.0253637433
140132623.000000, 56142599.9999999925, 2496012350.692700, 0.597664, 4.1762776077
132654003.000000, 53146400.0000000000, 2496011075.068114, 0.631359, 3.9533973634
138237090.000000, 55383199.9999999925, 2496011245.287380, 0.605859, 4.1197863221
148826983.000000, 59625999.9999999925, 2496008167.577902, 0.562748, 4.4353897274
136311177.000000, 54611600.0000000000, 2496011415.157219, 0.614420, 4.0623896420
137491937.000000, 55084700.0000000000, 2496009545.300238, 0.609143, 4.0975790322
139254529.000000, 55790900.0000000000, 2496007933.193406, 0.601432, 4.1501083672
135773058.000000, 54396100.0000000075, 2496007213.752456, 0.616854, 4.0463524461
135287364.000000, 54201399.9999999925, 2496012353.924438, 0.619069, 4.0318776369
137568075.000000, 55115200.0000000075, 2496009721.456150, 0.608805, 4.0998481214
133583149.000000, 53518700.0000000075, 2496008852.980360, 0.626966, 3.9810880721
137753315.000000, 55189400.0000000000, 2496010375.180741, 0.607987, 4.1053687036
133044729.000000, 53302900.0000000000, 2496012956.143099, 0.629505, 3.9650419056
