Cycles,Time,CPU Frequency,GFLOPS, CPE
372974766.000000, 149428399.9999999702, 2496009901.732201, 0.224552, 11.1155142188
382427873.000000, 153215600.0000000000, 2496011326.522887, 0.219001, 11.3972387612
374084464.000000, 149873000.0000000298, 2496009714.891942, 0.223886, 11.1485857964
374761106.000000, 150144000.0000000000, 2496011202.578857, 0.223482, 11.1687512994
373366836.000000, 149585400.0000000000, 2496011214.998255, 0.224316, 11.1271988153
378300516.000000, 151562100.0000000000, 2496009991.943896, 0.221391, 11.2742339373
374451864.000000, 150020200.0000000000, 2496009630.703065, 0.223666, 11.1595351696
372113286.000000, 149083200.0000000000, 2496010858.366335, 0.225072, 11.0898401141
376762326.000000, 150945800.0000000000, 2496010660.780227, 0.222295, 11.2283923030
371150834.000000, 148697700.0000000000, 2496009245.603664, 0.225655, 11.0611568093
374427273.000000, 150010300.0000000298, 2496010427.283993, 0.223681, 11.1588023007
371850151.000000, 148977900.0000000000, 2496008810.702796, 0.225231, 11.0819980800
389548910.000000, 156068700.0000000000, 2496009193.387271, 0.214998, 11.6094622016
386988911.000000, 155042999.9999999702, 2496010210.070755, 0.216420, 11.5331682861
391239563.000000, 156746000.0000000000, 2496009869.470354, 0.214069, 11.6598475873
386824549.000000, 154977100.0000000000, 2496011017.111560, 0.216512, 11.5282699168
397580787.000000, 159286499.9999999702, 2496010565.867164, 0.210655, 11.8488307893
390091819.000000, 156286100.0000000000, 2496010963.227056, 0.214699, 11.6256421506
369139354.000000, 147891800.0000000000, 2496009609.728193, 0.226885, 11.0012100339
390127993.000000, 156300600.0000000000, 2496010847.047292, 0.214679, 11.6267202199
