Cycle Count,Elpased Time(s),GFLOPS
1253218,0.0005021,1.6707e+10
930054,0.0003726,2.25137e+10
904926,0.0003625,2.3141e+10
864197,0.0003462,2.42305e+10
879159,0.0003522,2.38177e+10
847965,0.0003397,2.46942e+10
838159,0.0003358,2.4981e+10
837436,0.0003355,2.50033e+10
837482,0.0003355,2.50033e+10
939833,0.0003766,2.22746e+10
