Cycle Count,Elpased Time(s),GFLOPS
8707593,0.0034886,1.92366e+10
8533086,0.0034187,1.96299e+10
8439466,0.0033812,1.98476e+10
8451019,0.0033858,1.98207e+10
9699244,0.0038859,1.72698e+10
8505884,0.0034078,1.96927e+10
8582344,0.0034384,1.95175e+10
8281475,0.0033179,2.02263e+10
8348616,0.0033447,2.00642e+10
9046601,0.0036245,1.85153e+10
