Cycle Count,Elpased Time(s),GFLOPS
78095,3.13e-05,3.35008e+10
75089,3.01e-05,3.48364e+10
71546,2.87e-05,3.65357e+10
74739,3e-05,3.49525e+10
71285,2.86e-05,3.66635e+10
71168,2.85e-05,3.67921e+10
71327,2.86e-05,3.66635e+10
71335,2.86e-05,3.66635e+10
69765,2.79e-05,3.75834e+10
69722,2.79e-05,3.75834e+10
