Cycle Count,Elpased Time(s),GFLOPS
251725,0.0001008,2.60063e+09
247169,9.9e-05,2.64792e+09
248092,9.94e-05,2.63726e+09
261387,0.0001047,2.50376e+09
245830,9.85e-05,2.66136e+09
248012,9.94e-05,2.63726e+09
248564,9.96e-05,2.63197e+09
247994,9.93e-05,2.63992e+09
245753,9.85e-05,2.66136e+09
247083,9.89e-05,2.6506e+09
