Cycle Count,Elpased Time(s),GFLOPS
4842643,0.0019401,2.1619e+09
5171337,0.0020719,2.02438e+09
4386226,0.0017573,2.38679e+09
4673461,0.0018724,2.24007e+09
4412706,0.0017679,2.37248e+09
4246058,0.0017012,2.4655e+09
4710992,0.0018874,2.22227e+09
4759077,0.0019067,2.19977e+09
4822100,0.001932,2.17096e+09
4813426,0.0019285,2.1749e+09
