Cycle Count,Elpased Time(s),GFLOPS
17771445,0.0071199,2.35638e+09
17971963,0.0072003,2.33007e+09
16861159,0.0067552,2.4836e+09
18264551,0.0073175,2.29275e+09
17832693,0.0071444,2.3483e+09
18108729,0.007255,2.3125e+09
16816717,0.0067375,2.49012e+09
16984806,0.0068047,2.46553e+09
16961878,0.0067956,2.46884e+09
17157142,0.0068738,2.44075e+09
