Cycle Count,Elpased Time(s),GFLOPS
1185644750,0.475016,9.04174e+09
1179230417,0.472446,9.09093e+09
1188955681,0.476342,9.01656e+09
1183087098,0.473991,9.06129e+09
1183650458,0.474217,9.05697e+09
1194789415,0.478679,8.97254e+09
1193979921,0.478355,8.97862e+09
1184466645,0.474544,9.05073e+09
1183367167,0.474103,9.05914e+09
1183604021,0.474198,9.05733e+09
