Cycle Count,Elpased Time(s),GFLOPS
5046529,0.0020218,3.31926e+10
4671936,0.0018718,3.58526e+10
4984229,0.0019968,3.36082e+10
4781640,0.0019157,3.5031e+10
4817611,0.0019301,3.47696e+10
5376067,0.0021539,3.11569e+10
4902958,0.0019643,3.41643e+10
4919176,0.0019708,3.40516e+10
4888935,0.0019587,3.42619e+10
4916053,0.0019696,3.40723e+10
