Cycle Count,Elpased Time(s),GFLOPS
41542373687,16.6435,1.03223e+09
39029342429,15.6367,1.09869e+09
39350697527,15.7654,1.08972e+09
39332022970,15.7579,1.09024e+09
40731208652,16.3185,1.05278e+09
43269459100,17.3354,9.91026e+08
42875457855,17.1776,1.00013e+09
43696277647,17.5064,9.81346e+08
43005590781,17.2297,9.97107e+08
43283353856,17.341,9.90708e+08
