Cycle Count,Elpased Time(s),GFLOPS
1024505,0.0004104,2.55501e+09
1058152,0.0004239,2.47364e+09
925779,0.0003709,2.82711e+09
906715,0.0003633,2.88625e+09
941259,0.0003772,2.77989e+09
914676,0.0003665,2.86105e+09
951195,0.0003811,2.75145e+09
904648,0.0003624,2.89342e+09
914133,0.0003663,2.86262e+09
922606,0.0003696,2.83706e+09
