Cycle Count,Elpased Time(s),GFLOPS
148768156,0.0596023,2.25189e+09
150334547,0.0602299,2.22842e+09
151617775,0.060744,2.20956e+09
149386220,0.0598499,2.24257e+09
150636849,0.060351,2.22395e+09
150579879,0.0603281,2.2248e+09
146906607,0.0588566,2.28042e+09
147325484,0.0590243,2.27394e+09
163783865,0.0656182,2.04543e+09
151498825,0.0606964,2.2113e+09
