Cycle Count,Elpased Time(s),GFLOPS
18255522,0.0073139,2.29388e+09
19316301,0.0077389,2.16791e+09
18873805,0.0075615,2.21877e+09
19059246,0.0076359,2.19715e+09
18645749,0.0074703,2.24586e+09
18586279,0.0074464,2.25306e+09
18284788,0.0073256,2.29022e+09
18418232,0.007379,2.27364e+09
18508898,0.0074154,2.26248e+09
18504946,0.0074138,2.26297e+09
