Cycle Count,Elpased Time(s),GFLOPS
9524205,0.0038157,3.51751e+10
12235161,0.0049019,2.73808e+10
11500694,0.0046076,2.91296e+10
11908081,0.0047708,2.81332e+10
9418512,0.0037734,3.55694e+10
9711355,0.0038907,3.44971e+10
10548637,0.0042262,3.17585e+10
10387953,0.0041618,3.22499e+10
12166734,0.0048745,2.75347e+10
10426967,0.0041775,3.21287e+10
