Cycle Count,Elpased Time(s),GFLOPS
9996340885,4.00492,1.07242e+09
9821225298,3.93477,1.09154e+09
9932027845,3.97916,1.07937e+09
9895832377,3.96466,1.08331e+09
9513849738,3.81162,1.12681e+09
9976458822,3.99696,1.07456e+09
10759058244,4.3105,9.96397e+08
10721177535,4.29532,9.99917e+08
10483260890,4.2,1.02261e+09
10616337642,4.25332,1.00979e+09
