Cycle Count,Elpased Time(s),GFLOPS
8690,3.5e-06,1.87246e+10
6986,2.8e-06,2.34057e+10
6840,2.7e-06,2.42726e+10
6792,2.8e-06,2.34057e+10
6660,2.7e-06,2.42726e+10
6541,2.6e-06,2.52062e+10
6519,2.6e-06,2.52062e+10
6449,2.6e-06,2.52062e+10
6331,2.6e-06,2.52062e+10
6368,2.6e-06,2.52062e+10
