Cycles,Time,CPU Frequency,GFLOPS, CPE
115494056.000000, 46271400.0000000000, 2496013866.016589, 0.725166, 3.4419910908
117647382.000000, 47134099.9999999925, 2496014180.816012, 0.711893, 3.5061652064
114031799.000000, 45685700.0000000000, 2496006387.118945, 0.734462, 3.3984124362
123136129.000000, 49333200.0000000000, 2496009360.836110, 0.680159, 3.6697426140
125791415.000000, 50396999.9999999925, 2496009980.752823, 0.665802, 3.7488763034
117098549.000000, 46914300.0000000000, 2496009724.113970, 0.715228, 3.4898087084
113460727.000000, 45456800.0000000000, 2496012191.795287, 0.738161, 3.3813931644
112992342.000000, 45269200.0000000000, 2496009251.323195, 0.741220, 3.3674342036
113717264.000000, 45559700.0000000000, 2496005548.763491, 0.736494, 3.3890385628
114275508.000000, 45783200.0000000000, 2496013996.400426, 0.732898, 3.4056755304
119738170.000000, 47971800.0000000075, 2496011615.157238, 0.699462, 3.5684755445
115094698.000000, 46111499.9999999925, 2496008544.506251, 0.727680, 3.4300892949
122413642.000000, 49043700.0000000000, 2496011557.039946, 0.684174, 3.6482108235
117772493.000000, 47184300.0000000000, 2496010177.113998, 0.711136, 3.5098938048
117513194.000000, 47080400.0000000000, 2496010951.478747, 0.712705, 3.5021660924
118521664.000000, 47484500.0000000000, 2496007412.945277, 0.706640, 3.5322208405
127399639.000000, 51041299.9999999925, 2496010857.873918, 0.657398, 3.7968051136
125984397.000000, 50474300.0000000000, 2496010781.724561, 0.664783, 3.7546276152
156367971.000000, 62647200.0000000000, 2496008935.754511, 0.535609, 4.6601286829
118798732.000000, 47595400.0000000075, 2496012892.002168, 0.704993, 3.5404781103
