Cycles,Time,CPU Frequency,GFLOPS, CPE
186682865.000000, 74792499.9999999851, 2496010495.704783, 0.448634, 5.5635829270
184108714.000000, 73761200.0000000000, 2496010287.251292, 0.454906, 5.4868672490
185139726.000000, 74174300.0000000149, 2496009075.919827, 0.452373, 5.5175938010
188371159.000000, 75468900.0000000000, 2496010396.335444, 0.444613, 5.6138980091
189469472.000000, 75908899.9999999851, 2496011297.752964, 0.442036, 5.6466302872
180631614.000000, 72368100.0000000000, 2496011557.578546, 0.463663, 5.3832415938
182997696.000000, 73316099.9999999851, 2496009689.549772, 0.457668, 5.4537563324
207814720.000000, 83258700.0000000149, 2496012068.408466, 0.403014, 6.1933612823
204064460.000000, 81756300.0000000149, 2496008992.579165, 0.410420, 6.0815948248
198622599.000000, 79576100.0000000000, 2496008211.008079, 0.421665, 5.9194147289
192588224.000000, 77158400.0000000000, 2496011114.797611, 0.434877, 5.7395763397
189017866.000000, 75728000.0000000000, 2496010273.610817, 0.443091, 5.6331713796
227085304.000000, 90979400.0000000149, 2496007931.465804, 0.368814, 6.7676694393
190793854.000000, 76439500.0000000000, 2496011276.892183, 0.438967, 5.6860999465
183368713.000000, 73464699.9999999851, 2496011186.324861, 0.456742, 5.4648135006
187597072.000000, 75158700.0000000000, 2496012730.395816, 0.446448, 5.5908284187
226559881.000000, 90768800.0000000000, 2496010534.456774, 0.369669, 6.7520106137
182147109.000000, 72975300.0000000000, 2496010417.223361, 0.459805, 5.4284068644
181402810.000000, 72677100.0000000000, 2496010572.793906, 0.461692, 5.4062250257
187402252.000000, 75080700.0000000000, 2496010985.512921, 0.446912, 5.5850223303
